Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;face1;face2;ANSWER;blockNum;inclusionCheck;pairName;pairType;newBin
313;1652344557453;12/05/2022 08:35:57;1652344563349;2;12/05/2022 10:36:03;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;100;62;3;SimilarityResponse;Zone2;response_button_text;1786.2000000000116;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F57_572.png;F57_573.png;SAME PERSON;;test;F57_572.pngF57_573.png;same;8
314;1652344557819;12/05/2022 08:35:57;1652344563795;2;12/05/2022 10:36:03;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;63;1;Cross;fixation;fixation;449.9419999999809;;;;;0;1;0;;;;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
315;1652344559420;12/05/2022 08:35:59;1652344565396;2;12/05/2022 10:36:05;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;63;2;TwoFaces;TIMER;timelimit_screen;1599.6909999999916;;;;;0;1;0;;;1;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
316;1652344559483;12/05/2022 08:35:59;1652344565402;2;12/05/2022 10:36:05;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;63;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
317;1652344561523;12/05/2022 08:36:01;1652344567504;2;12/05/2022 10:36:07;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;63;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2101.4000000000233;;;100;;0;1;0;;;;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
318;1652344561600;12/05/2022 08:36:01;1652344567506;2;12/05/2022 10:36:07;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;88;63;3;SimilarityResponse;Zone2;response_button_text;2101.4000000000233;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F59_599.png;F59_593.png;SAME PERSON;;test;F59_599.pngF59_593.png;same;11
319;1652344561963;12/05/2022 08:36:01;1652344567945;2;12/05/2022 10:36:07;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;73;64;1;Cross;fixation;fixation;449.88200000004144;;;;;0;1;0;;;;;2;FaceBlock;00185_940128_fa.png;00547_940519_fa_b.png;DIFFERENT PEOPLE;;test;00185_940128_fa.png00547_940519_fa_b.png;diff;15
320;1652344563576;12/05/2022 08:36:03;1652344569546;2;12/05/2022 10:36:09;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;73;64;2;TwoFaces;TIMER;timelimit_screen;1599.8399999999674;;;;;0;1;0;;;1;;2;FaceBlock;00185_940128_fa.png;00547_940519_fa_b.png;DIFFERENT PEOPLE;;test;00185_940128_fa.png00547_940519_fa_b.png;diff;15
321;1652344563658;12/05/2022 08:36:03;1652344569559;2;12/05/2022 10:36:09;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;73;64;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00185_940128_fa.png;00547_940519_fa_b.png;DIFFERENT PEOPLE;;test;00185_940128_fa.png00547_940519_fa_b.png;diff;15
322;1652344567428;12/05/2022 08:36:07;1652344573413;2;12/05/2022 10:36:13;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;73;64;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;3854;;;77;;0;1;0;;;;;2;FaceBlock;00185_940128_fa.png;00547_940519_fa_b.png;DIFFERENT PEOPLE;;test;00185_940128_fa.png00547_940519_fa_b.png;diff;15
323;1652344567512;12/05/2022 08:36:07;1652344573414;2;12/05/2022 10:36:13;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;73;64;3;SimilarityResponse;Zone1;response_button_text;3854;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00185_940128_fa.png;00547_940519_fa_b.png;DIFFERENT PEOPLE;;test;00185_940128_fa.png00547_940519_fa_b.png;diff;15
324;1652344567879;12/05/2022 08:36:07;1652344573861;2;12/05/2022 10:36:13;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;93;65;1;Cross;fixation;fixation;450.2139999999781;;;;;0;1;0;;;;;2;FaceBlock;F63_633.png;F63_634.png;SAME PERSON;;test;F63_633.pngF63_634.png;same;1
325;1652344569494;12/05/2022 08:36:09;1652344575462;2;12/05/2022 10:36:15;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;93;65;2;TwoFaces;TIMER;timelimit_screen;1599.5900000000256;;;;;0;1;0;;;1;;2;FaceBlock;F63_633.png;F63_634.png;SAME PERSON;;test;F63_633.pngF63_634.png;same;1
326;1652344569568;12/05/2022 08:36:09;1652344575478;2;12/05/2022 10:36:15;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;93;65;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F63_633.png;F63_634.png;SAME PERSON;;test;F63_633.pngF63_634.png;same;1
327;1652344571365;12/05/2022 08:36:11;1652344577337;2;12/05/2022 10:36:17;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;93;65;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1858.6999999999534;;;100;;0;1;0;;;;;2;FaceBlock;F63_633.png;F63_634.png;SAME PERSON;;test;F63_633.pngF63_634.png;same;1
328;1652344571437;12/05/2022 08:36:11;1652344577337;2;12/05/2022 10:36:17;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;93;65;3;SimilarityResponse;Zone2;response_button_text;1858.6999999999534;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;F63_633.png;F63_634.png;SAME PERSON;;test;F63_633.pngF63_634.png;same;1
329;1652344571803;12/05/2022 08:36:11;1652344577777;2;12/05/2022 10:36:17;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;81;66;1;Cross;fixation;fixation;449.9329999999609;;;;;0;1;0;;;;;2;FaceBlock;00491_960627_fa.png;00537_940519_fa_b.png;DIFFERENT PEOPLE;;attention;00491_960627_fa.png00537_940519_fa_b.png;diff;
330;1652344573403;12/05/2022 08:36:13;1652344579377;2;12/05/2022 10:36:19;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;81;66;2;TwoFaces;TIMER;timelimit_screen;1599.7980000000098;;;;;0;1;0;;;1;;2;FaceBlock;00491_960627_fa.png;00537_940519_fa_b.png;DIFFERENT PEOPLE;;attention;00491_960627_fa.png00537_940519_fa_b.png;diff;
331;1652344573475;12/05/2022 08:36:13;1652344579387;2;12/05/2022 10:36:19;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;81;66;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00491_960627_fa.png;00537_940519_fa_b.png;DIFFERENT PEOPLE;;attention;00491_960627_fa.png00537_940519_fa_b.png;diff;
332;1652344576316;12/05/2022 08:36:16;1652344582298;2;12/05/2022 10:36:22;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;81;66;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2910.899999999965;;;2;;0;1;0;;;;;2;FaceBlock;00491_960627_fa.png;00537_940519_fa_b.png;DIFFERENT PEOPLE;;attention;00491_960627_fa.png00537_940519_fa_b.png;diff;
333;1652344576427;12/05/2022 08:36:16;1652344582300;2;12/05/2022 10:36:22;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;81;66;3;SimilarityResponse;Zone1;response_button_text;2910.899999999965;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;00491_960627_fa.png;00537_940519_fa_b.png;DIFFERENT PEOPLE;;attention;00491_960627_fa.png00537_940519_fa_b.png;diff;
334;1652344576757;12/05/2022 08:36:16;1652344582744;2;12/05/2022 10:36:22;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;67;1;Cross;fixation;fixation;449.7060000000056;;;;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
335;1652344578373;12/05/2022 08:36:18;1652344584344;2;12/05/2022 10:36:24;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;67;2;TwoFaces;TIMER;timelimit_screen;1599.8859999999986;;;;;0;1;0;;;1;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
336;1652344578478;12/05/2022 08:36:18;1652344584362;2;12/05/2022 10:36:24;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;67;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
337;1652344580214;12/05/2022 08:36:20;1652344586194;2;12/05/2022 10:36:26;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;67;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1831.9000000000233;;;100;;0;1;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
338;1652344580284;12/05/2022 08:36:20;1652344586196;2;12/05/2022 10:36:26;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;108;67;3;SimilarityResponse;Zone2;response_button_text;1831.9000000000233;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;00747_941201_fb.png;00747_941201_fb.png;SAME PERSON;;attention;00747_941201_fb.png00747_941201_fb.png;same;
339;1652344580651;12/05/2022 08:36:20;1652344586627;2;12/05/2022 10:36:26;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;68;1;Cross;fixation;fixation;449.92399999999907;;;;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
340;1652344582246;12/05/2022 08:36:22;1652344588227;2;12/05/2022 10:36:28;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;68;2;TwoFaces;TIMER;timelimit_screen;1599.8069999999716;;;;;0;1;0;;;1;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
341;1652344582330;12/05/2022 08:36:22;1652344588240;2;12/05/2022 10:36:28;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;68;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
342;1652344587853;12/05/2022 08:36:27;1652344593830;2;12/05/2022 10:36:33;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;68;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;5590.400000000023;;;65;;0;1;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
343;1652344587933;12/05/2022 08:36:27;1652344593833;2;12/05/2022 10:36:33;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;76;68;3;SimilarityResponse;Zone1;response_button_text;5590.400000000023;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;F57_577.png;F58_583.png;DIFFERENT PEOPLE;;test;F57_577.pngF58_583.png;diff;5
344;1652344588299;12/05/2022 08:36:28;1652344594275;2;12/05/2022 10:36:34;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;70;69;1;Cross;fixation;fixation;449.95100000000093;;;;;0;1;0;;;;;2;FaceBlock;F60_609.png;F61_614.png;DIFFERENT PEOPLE;;test;F60_609.pngF61_614.png;diff;2
345;1652344589907;12/05/2022 08:36:29;1652344595876;2;12/05/2022 10:36:35;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;70;69;2;TwoFaces;TIMER;timelimit_screen;1599.5769999999902;;;;;0;1;0;;;1;;2;FaceBlock;F60_609.png;F61_614.png;DIFFERENT PEOPLE;;test;F60_609.pngF61_614.png;diff;2
346;1652344589974;12/05/2022 08:36:29;1652344595886;2;12/05/2022 10:36:35;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;70;69;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F60_609.png;F61_614.png;DIFFERENT PEOPLE;;test;F60_609.pngF61_614.png;diff;2
347;1652344591969;12/05/2022 08:36:31;1652344597954;2;12/05/2022 10:36:37;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;70;69;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2068.5999999999767;;;17;;0;1;0;;;;;2;FaceBlock;F60_609.png;F61_614.png;DIFFERENT PEOPLE;;test;F60_609.pngF61_614.png;diff;2
348;1652344592051;12/05/2022 08:36:32;1652344597955;2;12/05/2022 10:36:37;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;70;69;3;SimilarityResponse;Zone1;response_button_text;2068.5999999999767;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;F60_609.png;F61_614.png;DIFFERENT PEOPLE;;test;F60_609.pngF61_614.png;diff;2
349;1652344592405;12/05/2022 08:36:32;1652344598391;2;12/05/2022 10:36:38;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;1;Cross;fixation;fixation;449.6680000000051;;;;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
350;1652344594017;12/05/2022 08:36:34;1652344599992;2;12/05/2022 10:36:39;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;2;TwoFaces;TIMER;timelimit_screen;1600.1030000000028;;;;;0;1;0;;;1;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
351;1652344594090;12/05/2022 08:36:34;1652344600002;2;12/05/2022 10:36:40;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
352;1652344596883;12/05/2022 08:36:36;1652344602856;2;12/05/2022 10:36:42;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2853.4000000000233;;;45;;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
353;1652344596947;12/05/2022 08:36:36;1652344602858;2;12/05/2022 10:36:42;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;87;70;3;SimilarityResponse;Zone1;response_button_text;2853.4000000000233;;;DIFFERENT PEOPLE;1;0;1;0;;;;;2;FaceBlock;M17_174.png;M17_172.png;SAME PERSON;;test;M17_174.PNGM17_172.PNG;same;15
354;1652344597321;12/05/2022 08:36:37;1652344603291;2;12/05/2022 10:36:43;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;62;71;1;Cross;fixation;fixation;449.8150000000023;;;;;0;1;0;;;;;2;FaceBlock;F59_5910.png;F64_643.png;DIFFERENT PEOPLE;;test;F59_5910.pngF64_643.png;diff;10
355;1652344598906;12/05/2022 08:36:38;1652344604890;2;12/05/2022 10:36:44;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;62;71;2;TwoFaces;TIMER;timelimit_screen;1599.9469999999856;;;;;0;1;0;;;1;;2;FaceBlock;F59_5910.png;F64_643.png;DIFFERENT PEOPLE;;test;F59_5910.pngF64_643.png;diff;10
356;1652344598997;12/05/2022 08:36:38;1652344604897;2;12/05/2022 10:36:44;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;62;71;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;F59_5910.png;F64_643.png;DIFFERENT PEOPLE;;test;F59_5910.pngF64_643.png;diff;10
357;1652344601308;12/05/2022 08:36:41;1652344607281;2;12/05/2022 10:36:47;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;62;71;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;2383.29999999993;;;36;;0;1;0;;;;;2;FaceBlock;F59_5910.png;F64_643.png;DIFFERENT PEOPLE;;test;F59_5910.pngF64_643.png;diff;10
358;1652344601390;12/05/2022 08:36:41;1652344607283;2;12/05/2022 10:36:47;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;62;71;3;SimilarityResponse;Zone1;response_button_text;2383.29999999993;;;DIFFERENT PEOPLE;1;1;0;0;;;;;2;FaceBlock;F59_5910.png;F64_643.png;DIFFERENT PEOPLE;;test;F59_5910.pngF64_643.png;diff;10
359;1652344601747;12/05/2022 08:36:41;1652344607723;2;12/05/2022 10:36:47;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;85;72;1;Cross;fixation;fixation;449.6909999999916;;;;;0;1;0;;;;;2;FaceBlock;00775_960530_fa.png;00775_960530_fb.png;SAME PERSON;;test;00775_960530_fa.png00775_960530_fb.png;same;1
360;1652344603356;12/05/2022 08:36:43;1652344609324;2;12/05/2022 10:36:49;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;85;72;2;TwoFaces;TIMER;timelimit_screen;1600.0299999999697;;;;;0;1;0;;;1;;2;FaceBlock;00775_960530_fa.png;00775_960530_fb.png;SAME PERSON;;test;00775_960530_fa.png00775_960530_fb.png;same;1
361;1652344603422;12/05/2022 08:36:43;1652344609334;2;12/05/2022 10:36:49;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;85;72;3;SimilarityResponse;SimilaritySlider;response_slider_initialValue;0;;;50;;0;1;0;;;;;2;FaceBlock;00775_960530_fa.png;00775_960530_fb.png;SAME PERSON;;test;00775_960530_fa.png00775_960530_fb.png;same;1
362;1652344605133;12/05/2022 08:36:45;1652344611110;2;12/05/2022 10:36:51;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;85;72;3;SimilarityResponse;SimilaritySlider;response_slider_endValue;1775.4000000000233;;;99;;0;1;0;;;;;2;FaceBlock;00775_960530_fa.png;00775_960530_fb.png;SAME PERSON;;test;00775_960530_fa.png00775_960530_fb.png;same;1
363;1652344605221;12/05/2022 08:36:45;1652344611110;2;12/05/2022 10:36:51;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;85;72;3;SimilarityResponse;Zone2;response_button_text;1775.4000000000233;;;SAME PERSON;1;1;0;0;;;;;2;FaceBlock;00775_960530_fa.png;00775_960530_fb.png;SAME PERSON;;test;00775_960530_fa.png00775_960530_fb.png;same;1
364;1652344605578;12/05/2022 08:36:45;1652344611557;2;12/05/2022 10:36:51;87583;1;task-mlua;;21844643;BLIND;6454025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 101.0.4951.54;1280x720;1280x569;;OFMT full task;6;Spreadsheet1;Spreadsheet1;60;73;1;Cross;fixation;fixation;449.85800000000745;;;;;0;1;0;;;;;2;FaceBlock;00532_940519_fb.png;00704_941201_fa.png;DIFFERENT PEOPLE;;test;00532_940519_fb.png00704_941201_fa.png;diff;17
